,no2,city,pre_lockdown_model,dummy,lockdown_model,weekday,class,year
2016-01-27,63.48125000000001,Zuerich_Schimmelstrasse,50.86472107081147,47.94555940709213,31.425323259855546,2,low traffic,2016
2016-01-28,70.7425,Zuerich_Schimmelstrasse,48.02034970340182,45.655130770434255,39.49613502596793,3,low traffic,2016
2016-01-29,64.7413043478261,Zuerich_Schimmelstrasse,45.70602199560032,43.044147897643995,34.44154357583523,4,low traffic,2016
2016-01-30,36.13208333333335,Zuerich_Schimmelstrasse,19.82152927336097,22.827554294880752,3.616918393863866,5,low traffic,2016
2016-01-31,15.505,Zuerich_Schimmelstrasse,12.52307150586742,17.161105269382965,0.0,6,low traffic,2016
2016-02-01,19.82625,Zuerich_Schimmelstrasse,19.733703951762514,19.733703951762514,1.8107218942348595,0,low traffic,2016
2016-02-02,34.70125,Zuerich_Schimmelstrasse,43.17760947382247,41.70707392488033,24.859409727096313,1,low traffic,2016
2016-02-03,34.76208333333333,Zuerich_Schimmelstrasse,30.524163767443905,28.772360812248962,12.252124665012381,2,low traffic,2016
2016-02-04,20.58708333333333,Zuerich_Schimmelstrasse,20.65249121503768,19.63526282048284,13.47626707601652,3,low traffic,2016
2016-02-05,45.45874999999999,Zuerich_Schimmelstrasse,37.265230792974265,35.09494013386306,26.4923358120543,4,low traffic,2016
2016-02-06,60.55750000000001,Zuerich_Schimmelstrasse,47.45852261550289,54.655823313098125,35.44518741208124,5,low traffic,2016
2016-02-07,36.54833333333333,Zuerich_Schimmelstrasse,34.93369841386565,47.871712275086956,25.68390139385894,6,low traffic,2016
2016-02-08,26.41,Zuerich_Schimmelstrasse,22.528826552250216,22.528826552250216,4.605844494722561,0,low traffic,2016
2016-02-09,36.71333333333333,Zuerich_Schimmelstrasse,33.92961343116417,32.77404453051343,15.926380332729408,1,low traffic,2016
2016-02-10,13.334285714285715,Zuerich_Schimmelstrasse,23.498825854891404,22.150211921031065,5.629975773794484,2,low traffic,2016
2016-02-11,33.01916666666667,Zuerich_Schimmelstrasse,52.486754552265296,49.90154502414214,43.74254927967581,3,low traffic,2016
2016-02-12,45.01083333333333,Zuerich_Schimmelstrasse,55.271079647565166,52.05214593038241,43.44954160857365,4,low traffic,2016
2016-02-13,27.82,Zuerich_Schimmelstrasse,28.617508032767937,32.95748321902447,13.746847318007582,5,low traffic,2016
2016-02-14,29.78708333333333,Zuerich_Schimmelstrasse,28.40329511393751,38.9227145448508,16.73490366362278,6,low traffic,2016
2016-02-15,50.47166666666664,Zuerich_Schimmelstrasse,45.595878080088845,45.595878080088845,27.67289602256119,0,low traffic,2016
2016-02-16,35.97375,Zuerich_Schimmelstrasse,45.68800229426033,44.1319682212162,27.284304023432178,1,low traffic,2016
2016-02-17,42.03291666666667,Zuerich_Schimmelstrasse,53.76219982891356,50.67674984720032,34.15651369996374,2,low traffic,2016
2016-02-18,47.18083333333332,Zuerich_Schimmelstrasse,50.217251930042714,47.743825648056976,41.58482990359066,3,low traffic,2016
2016-02-19,42.23125,Zuerich_Schimmelstrasse,40.057218979296564,37.72432565404901,29.12172133224025,4,low traffic,2016
2016-02-20,23.39333333333333,Zuerich_Schimmelstrasse,27.791336691254877,32.00601923785678,12.795383336839897,5,low traffic,2016
2016-02-21,18.011250000000004,Zuerich_Schimmelstrasse,14.138378625482979,19.374656115045592,0.0,6,low traffic,2016
2016-02-22,44.07999999999999,Zuerich_Schimmelstrasse,44.33618938444695,44.33618938444695,26.4132073269193,0,low traffic,2016
2016-02-23,25.04625,Zuerich_Schimmelstrasse,23.987400333485915,23.170441605409877,6.322777407625857,1,low traffic,2016
2016-02-24,55.160833333333336,Zuerich_Schimmelstrasse,50.395315317242535,47.50309317568512,30.982857028448542,2,low traffic,2016
2016-02-25,69.97,Zuerich_Schimmelstrasse,51.203984910089375,48.681957575828825,42.52296183136251,3,low traffic,2016
2016-02-26,50.17458333333334,Zuerich_Schimmelstrasse,42.004419778991405,39.55812338023362,30.955519058424855,4,low traffic,2016
2016-02-27,47.97208333333334,Zuerich_Schimmelstrasse,44.34750664635411,51.07300762977806,31.862371728761175,5,low traffic,2016
2016-02-28,36.027083333333344,Zuerich_Schimmelstrasse,35.46573280222352,48.600790452214945,26.412979570986927,6,low traffic,2016
2016-02-29,53.29458333333334,Zuerich_Schimmelstrasse,45.092311960742556,45.092311960742556,27.1693299032149,0,low traffic,2016
2016-03-01,49.60750000000001,Zuerich_Schimmelstrasse,41.52757047459149,40.11323166824531,23.265567470461292,1,low traffic,2016
2016-03-02,42.09625000000001,Zuerich_Schimmelstrasse,36.09474925622907,34.02324653150832,17.50301038427174,2,low traffic,2016
2016-03-03,27.98772727272727,Zuerich_Schimmelstrasse,33.81415399779699,32.14865431418671,25.989658569720387,3,low traffic,2016
2016-03-04,56.11130434782609,Zuerich_Schimmelstrasse,50.19669748903609,47.273290834615885,38.67068651280712,4,low traffic,2016
2016-03-05,52.25666666666667,Zuerich_Schimmelstrasse,41.68231144930946,48.003623465320196,28.79298756430331,5,low traffic,2016
2016-03-06,17.002916666666668,Zuerich_Schimmelstrasse,22.205559100704495,30.429590465418276,8.241779584190258,6,low traffic,2016
2016-03-07,45.69791666666666,Zuerich_Schimmelstrasse,49.04573074771926,49.04573074771926,31.122748690191607,0,low traffic,2016
2016-03-08,59.78041666666666,Zuerich_Schimmelstrasse,43.90586897942681,42.4105304943125,25.562866296528483,1,low traffic,2016
2016-03-09,58.52541666666667,Zuerich_Schimmelstrasse,53.07345929277383,50.027536608704686,33.507300461468105,2,low traffic,2016
2016-03-10,67.52375,Zuerich_Schimmelstrasse,51.02120973088628,48.508184899043925,42.3491891545776,3,low traffic,2016
2016-03-11,46.62666666666666,Zuerich_Schimmelstrasse,53.708628516006,50.580690427294705,41.97808610548594,4,low traffic,2016
2016-03-12,33.954166666666666,Zuerich_Schimmelstrasse,43.468385625831914,50.06056391007415,30.849928009057265,5,low traffic,2016
2016-03-13,19.020833333333336,Zuerich_Schimmelstrasse,24.664873365890738,33.799734201767805,11.611923320539788,6,low traffic,2016
2016-03-14,37.43636363636364,Zuerich_Schimmelstrasse,39.280271909362504,39.280271909362504,21.35728985183485,0,low traffic,2016
2016-03-15,56.69333333333334,Zuerich_Schimmelstrasse,45.196517421493496,43.65722225516466,26.80955805738064,1,low traffic,2016
2016-03-16,37.04916666666666,Zuerich_Schimmelstrasse,27.340597227840497,25.771501367084802,9.251265219848221,2,low traffic,2016
2016-03-17,59.41958333333334,Zuerich_Schimmelstrasse,56.30465837405611,53.531399852968015,47.3724041085017,3,low traffic,2016
2016-03-18,78.36083333333333,Zuerich_Schimmelstrasse,57.116604217681925,53.79018895133246,45.1875846295237,4,low traffic,2016
2016-03-19,65.71208333333333,Zuerich_Schimmelstrasse,53.98939394861313,62.17713097273536,42.96649507171848,5,low traffic,2016
2016-03-20,41.56041666666667,Zuerich_Schimmelstrasse,40.5337318582338,55.54576918723026,33.357958306002246,6,low traffic,2016
2016-03-21,48.82124999999999,Zuerich_Schimmelstrasse,48.25364495244864,48.25364495244864,30.330662894920984,0,low traffic,2016
2016-03-22,52.08666666666667,Zuerich_Schimmelstrasse,46.37595578606762,44.79649151209181,27.948827314307792,1,low traffic,2016
2016-03-23,58.27666666666668,Zuerich_Schimmelstrasse,57.53139199592281,54.22962545834353,37.709389311106946,2,low traffic,2016
2016-03-24,55.55318181818181,Zuerich_Schimmelstrasse,52.94940309766505,50.34140604080359,44.18241029633727,3,low traffic,2016
2016-03-25,26.73,Zuerich_Schimmelstrasse,35.31630777033739,33.25952048531915,24.656916163510388,4,low traffic,2016
2016-03-26,31.19041666666667,Zuerich_Schimmelstrasse,38.86541610568239,44.759533137432975,25.54889723641609,5,low traffic,2016
2016-03-27,31.77217391304348,Zuerich_Schimmelstrasse,33.72592009229895,46.21662223517354,24.02881135394552,6,low traffic,2016
2016-03-28,26.6325,Zuerich_Schimmelstrasse,35.63714528816551,35.63714528816551,17.71416323063786,0,low traffic,2016
2016-03-29,40.03375000000001,Zuerich_Schimmelstrasse,32.424704644669454,31.32038966695295,14.472725469168928,1,low traffic,2016
2016-03-30,45.56958333333333,Zuerich_Schimmelstrasse,42.43342793085922,39.998144035297955,23.477907888061374,2,low traffic,2016
2016-04-01,44.90772727272727,Zuerich_Schimmelstrasse,39.50781408214123,37.20691756171666,28.604313239907896,4,low traffic,2016
2016-04-02,36.38041666666667,Zuerich_Schimmelstrasse,37.07688596714133,42.699764272855646,23.48912837183876,5,low traffic,2016
2016-04-03,39.809166666666655,Zuerich_Schimmelstrasse,31.303141321487598,42.89654524680534,20.70873436557732,6,low traffic,2016
2016-04-04,54.425,Zuerich_Schimmelstrasse,42.163796580607844,42.163796580607844,24.24081452308019,0,low traffic,2016
2016-04-05,49.60833333333332,Zuerich_Schimmelstrasse,35.90547549949605,34.68261303056544,17.83494883278142,1,low traffic,2016
2016-04-06,33.89333333333334,Zuerich_Schimmelstrasse,35.466108528926796,33.430683932086446,16.910447784849865,2,low traffic,2016
2016-04-07,46.52541666666667,Zuerich_Schimmelstrasse,30.234089277094082,28.744923937380836,22.585928192914515,3,low traffic,2016
2016-04-08,47.52500000000001,Zuerich_Schimmelstrasse,35.54132185328757,33.47142996776093,24.86882564595217,4,low traffic,2016
2016-04-09,40.144166666666656,Zuerich_Schimmelstrasse,31.530509163112693,36.31225421307496,17.101618312058072,5,low traffic,2016
2016-04-10,28.140833333333337,Zuerich_Schimmelstrasse,26.785898921368435,36.70630091901047,14.518490037782449,6,low traffic,2016
2016-04-11,57.49208333333333,Zuerich_Schimmelstrasse,40.619569927208886,40.619569927208886,22.69658786968123,0,low traffic,2016
2016-04-12,46.48708333333333,Zuerich_Schimmelstrasse,44.86110312778514,43.333231443407534,26.485567245623514,1,low traffic,2016
2016-04-13,41.6259090909091,Zuerich_Schimmelstrasse,43.55107214780451,41.05164587451859,24.53140972728201,2,low traffic,2016
2016-04-15,53.50291666666664,Zuerich_Schimmelstrasse,44.53574366412827,41.942025433647025,33.33942111183826,4,low traffic,2016
2016-04-16,32.849999999999994,Zuerich_Schimmelstrasse,29.978868893812503,34.525300643292816,15.31466474227593,5,low traffic,2016
2016-04-17,31.43833333333333,Zuerich_Schimmelstrasse,20.159410903365448,27.625632618907428,5.4378217376794105,6,low traffic,2016
2016-04-18,45.03791666666667,Zuerich_Schimmelstrasse,24.87535999671748,24.87535999671748,6.952377939189827,0,low traffic,2016
2016-04-19,52.23125,Zuerich_Schimmelstrasse,36.385387250490766,35.14618003022275,18.29851583243873,1,low traffic,2016
2016-04-20,43.32125,Zuerich_Schimmelstrasse,36.185571372601295,34.10885630355329,17.588620156316708,2,low traffic,2016
2016-04-21,63.85666666666666,Zuerich_Schimmelstrasse,48.43560770679987,46.0499354431554,39.89093969868908,3,low traffic,2016
2016-04-22,56.05833333333334,Zuerich_Schimmelstrasse,42.775701563303876,40.28448646643483,31.681882144626066,4,low traffic,2016
2016-04-23,32.86208333333334,Zuerich_Schimmelstrasse,25.481232191018407,29.34557688859426,10.134940987577373,5,low traffic,2016
2016-04-24,20.390833333333333,Zuerich_Schimmelstrasse,17.5633094851732,24.06804135970894,1.8802304784809216,6,low traffic,2016
2016-04-25,23.52333333333333,Zuerich_Schimmelstrasse,17.715058995681385,17.715058995681385,0.0,0,low traffic,2016
2016-04-26,32.23041666666667,Zuerich_Schimmelstrasse,16.989567224312946,16.410939484867534,0.0,1,low traffic,2016
2016-04-27,33.14875,Zuerich_Schimmelstrasse,23.892581345582084,22.521369510679428,6.001133363442847,2,low traffic,2016
2016-04-28,48.59095238095239,Zuerich_Schimmelstrasse,38.048128050415514,36.17408603729701,30.01509029283069,3,low traffic,2016
2016-04-29,48.25500000000002,Zuerich_Schimmelstrasse,42.985834586612334,40.48238154761995,31.87977722581119,4,low traffic,2016
2016-04-30,39.82333333333332,Zuerich_Schimmelstrasse,30.090178514278886,34.653490873708265,15.442854972691379,5,low traffic,2016
2016-05-01,20.098333333333333,Zuerich_Schimmelstrasse,16.685633801176472,22.865310480276637,0.6774995990486197,6,low traffic,2016
2016-05-02,40.04125,Zuerich_Schimmelstrasse,26.933307363779086,26.933307363779086,9.010325306251431,0,low traffic,2016
2016-05-03,40.92124999999999,Zuerich_Schimmelstrasse,22.365062243466483,21.603356825215826,4.755692627431806,1,low traffic,2016
2016-05-04,44.30681818181817,Zuerich_Schimmelstrasse,31.909571288423592,30.078258833545338,13.558022686308757,2,low traffic,2016
2016-05-05,27.56208333333333,Zuerich_Schimmelstrasse,31.10015935227829,29.568336152891927,23.409340408425606,3,low traffic,2016
2016-05-06,51.77416666666667,Zuerich_Schimmelstrasse,38.1892301156961,35.965126638135736,27.362522316326974,4,low traffic,2016
2016-05-07,41.97166666666667,Zuerich_Schimmelstrasse,35.674727966015986,41.084962636752486,21.8743267357356,5,low traffic,2016
2016-05-08,38.645,Zuerich_Schimmelstrasse,27.23825689651109,37.326193796507084,15.138382915279067,6,low traffic,2016
2016-05-09,55.95666666666667,Zuerich_Schimmelstrasse,42.41377600989288,42.41377600989288,24.490793952365223,0,low traffic,2016
2016-05-10,51.67041666666666,Zuerich_Schimmelstrasse,46.3987404202269,44.81850015112516,27.970835953341137,1,low traffic,2016
2016-05-11,53.98833333333332,Zuerich_Schimmelstrasse,48.923303467916824,46.11556110858628,29.595324961349696,2,low traffic,2016
2016-05-12,34.406666666666666,Zuerich_Schimmelstrasse,23.404667008135334,22.251881535531385,16.092885791065065,3,low traffic,2016
2016-05-13,39.1325,Zuerich_Schimmelstrasse,25.70203935909429,24.205177679878098,15.602573358069336,4,low traffic,2016
2016-05-14,36.09416666666665,Zuerich_Schimmelstrasse,21.334888422688078,24.570421238822743,5.359785337805857,5,low traffic,2016
2016-05-15,23.31333333333333,Zuerich_Schimmelstrasse,15.987688344333204,21.908874557063772,0.0,6,low traffic,2016
2016-05-16,18.29625,Zuerich_Schimmelstrasse,27.44319282764396,27.44319282764396,9.520210770116304,0,low traffic,2016
2016-05-17,39.87583333333335,Zuerich_Schimmelstrasse,31.08530078773528,30.026602994712754,13.178938796928733,1,low traffic,2016
2016-05-18,40.28375000000001,Zuerich_Schimmelstrasse,31.260115256807328,29.46607553457859,12.945839387342009,2,low traffic,2016
2016-05-19,23.4175,Zuerich_Schimmelstrasse,24.55796930654691,23.34837849103132,17.189382746565,3,low traffic,2016
2016-05-20,40.407916666666665,Zuerich_Schimmelstrasse,33.20237709441548,31.268703068119553,22.66609874631079,4,low traffic,2016
2016-05-21,39.16291666666667,Zuerich_Schimmelstrasse,33.39512344958276,38.45964573248765,19.249009831470765,5,low traffic,2016
2016-05-22,26.00458333333333,Zuerich_Schimmelstrasse,28.136907972076422,38.55766849510601,16.36985761387799,6,low traffic,2016
2016-05-23,15.978571428571426,Zuerich_Schimmelstrasse,21.876700131248125,21.876700131248125,3.95371807372047,0,low traffic,2016
2016-05-24,31.49833333333333,Zuerich_Schimmelstrasse,27.440804773355175,26.506230594688226,9.658566396904206,1,low traffic,2016
2016-05-25,39.573333333333345,Zuerich_Schimmelstrasse,37.208949587160575,35.073502131725,18.55326598448842,2,low traffic,2016
2016-05-26,45.94875,Zuerich_Schimmelstrasse,45.26289835104527,43.033496341228265,36.87450059676195,3,low traffic,2016
2016-05-27,47.5195652173913,Zuerich_Schimmelstrasse,51.53296955935863,48.53173972417339,39.92913540236463,4,low traffic,2016
2016-05-28,27.93166666666667,Zuerich_Schimmelstrasse,37.07570453043012,42.69840366589648,23.487767764879592,5,low traffic,2016
2016-05-29,24.52083333333333,Zuerich_Schimmelstrasse,21.366264501430052,29.279455455534727,7.091644574306709,6,low traffic,2016
2016-05-30,20.28958333333333,Zuerich_Schimmelstrasse,16.634150749602078,16.634150749602078,0.0,0,low traffic,2016
2016-05-31,25.21041666666667,Zuerich_Schimmelstrasse,26.926952875807732,26.00987937611406,9.16221517833004,1,low traffic,2016
2016-06-01,42.137083333333344,Zuerich_Schimmelstrasse,36.53735244853469,34.440448419255134,17.920212272018553,2,low traffic,2016
2016-06-02,26.915000000000006,Zuerich_Schimmelstrasse,26.47673481971057,25.172636143513188,19.013640399046867,3,low traffic,2016
2016-06-03,33.71954545454545,Zuerich_Schimmelstrasse,29.953798634718748,28.209318646308635,19.606714324499873,4,low traffic,2016
2016-06-04,21.238333333333326,Zuerich_Schimmelstrasse,24.99178809025478,28.781906364972933,9.571270463956047,5,low traffic,2016
2016-06-05,26.49875,Zuerich_Schimmelstrasse,24.680900780476183,33.82169751554175,11.633886634313733,6,low traffic,2016
2016-06-06,45.90625,Zuerich_Schimmelstrasse,34.8522025619387,34.8522025619387,16.92922050441104,0,low traffic,2016
2016-06-07,50.12666666666667,Zuerich_Schimmelstrasse,36.38853732034992,35.149222815547965,18.301558617763945,1,low traffic,2016
2016-06-08,47.53125,Zuerich_Schimmelstrasse,33.136027798794736,31.23432815311069,14.714092005874111,2,low traffic,2016
2016-06-09,37.8204761904762,Zuerich_Schimmelstrasse,28.342280697104595,26.946295467460907,20.787299722994586,3,low traffic,2016
2016-06-10,46.90125000000001,Zuerich_Schimmelstrasse,34.897076627193535,32.86470495465408,24.262100632845318,4,low traffic,2016
2016-06-11,22.86375000000001,Zuerich_Schimmelstrasse,20.861550063499173,24.025298965701463,4.814663064684577,5,low traffic,2016
2016-06-12,12.827916666666667,Zuerich_Schimmelstrasse,15.970286091005677,21.885027220478808,0.0,6,low traffic,2016
2016-06-13,26.035416666666666,Zuerich_Schimmelstrasse,22.08793179748045,22.08793179748045,4.164949739952796,0,low traffic,2016
2016-06-14,28.30083333333333,Zuerich_Schimmelstrasse,22.629219454852393,21.85851741602487,5.01085321824085,1,low traffic,2016
2016-06-15,31.66791666666667,Zuerich_Schimmelstrasse,28.024689359546734,26.416332976305338,9.896096829068757,2,low traffic,2016
2016-06-16,40.91125,Zuerich_Schimmelstrasse,26.819662501656687,25.49867308953199,19.33967734506567,3,low traffic,2016
2016-06-17,25.161666666666665,Zuerich_Schimmelstrasse,19.564114037529926,18.424719136547786,9.822114814739024,4,low traffic,2016
2016-06-18,21.060416666666665,Zuerich_Schimmelstrasse,22.167393189393785,25.529179137904826,6.31854323688794,5,low traffic,2016
2016-06-19,22.744999999999994,Zuerich_Schimmelstrasse,19.55066174746233,26.791427660307058,4.60361677907904,6,low traffic,2016
2016-06-20,34.594166666666666,Zuerich_Schimmelstrasse,30.43044348668536,30.43044348668536,12.507461429157704,0,low traffic,2016
2016-06-21,28.959583333333335,Zuerich_Schimmelstrasse,25.246415698749832,24.386577643312986,7.538913445528966,1,low traffic,2016
2016-06-22,34.20809523809524,Zuerich_Schimmelstrasse,32.01347349748152,30.17619802267367,13.65596187543709,2,low traffic,2016
2016-06-23,54.37291666666667,Zuerich_Schimmelstrasse,37.265244434325986,35.42976297235969,29.27076722789337,3,low traffic,2016
2016-06-24,51.42291666666666,Zuerich_Schimmelstrasse,33.98431727286933,32.00510381399321,23.402499492184447,4,low traffic,2016
2016-06-25,21.88458333333333,Zuerich_Schimmelstrasse,22.419104463825366,25.819063571364904,6.608427670348018,5,low traffic,2016
2016-06-26,17.510833333333334,Zuerich_Schimmelstrasse,21.645004628949422,29.661429531856182,7.473618650628165,6,low traffic,2016
2016-06-27,32.08291666666665,Zuerich_Schimmelstrasse,29.108402617516248,29.108402617516248,11.185420559988593,0,low traffic,2016
2016-06-28,37.62749999999999,Zuerich_Schimmelstrasse,37.934998078155196,36.643014480573214,19.795350282789194,1,low traffic,2016
2016-06-29,41.26571428571429,Zuerich_Schimmelstrasse,36.5627685773247,34.46440589876442,17.944169751527838,2,low traffic,2016
2016-06-30,44.00583333333334,Zuerich_Schimmelstrasse,33.01529465767278,31.389142401719944,25.230146657253623,3,low traffic,2016
2016-07-01,36.170416666666654,Zuerich_Schimmelstrasse,34.19763518810702,32.205998302111034,23.603393980302272,4,low traffic,2016
2016-07-02,32.08416666666666,Zuerich_Schimmelstrasse,21.81904053125899,25.12799721557832,5.9173613145614326,5,low traffic,2016
2016-07-03,21.72333333333333,Zuerich_Schimmelstrasse,21.62499802037232,29.63401329329887,7.446202412070853,6,low traffic,2016
2016-07-04,45.79291666666666,Zuerich_Schimmelstrasse,36.34742049115758,36.34742049115758,18.424438433629923,0,low traffic,2016
2016-07-05,45.15375,Zuerich_Schimmelstrasse,29.270275858758374,28.273393870566238,11.425729672782218,1,low traffic,2016
2016-07-06,44.83125,Zuerich_Schimmelstrasse,40.498581590598064,38.174339870099864,21.654103722863283,2,low traffic,2016
2016-07-07,47.12708333333333,Zuerich_Schimmelstrasse,44.433442383578154,42.244894823394134,36.08589907892781,3,low traffic,2016
2016-07-08,55.08454545454546,Zuerich_Schimmelstrasse,38.46828390436718,36.22792860659653,27.625324284787766,4,low traffic,2016
2016-07-09,39.43708333333335,Zuerich_Schimmelstrasse,30.02597811437773,34.579554191311814,15.368918290294928,5,low traffic,2016
2016-07-10,26.99208333333334,Zuerich_Schimmelstrasse,26.85295812249452,36.798196106965456,14.610385225737438,6,low traffic,2016
2016-07-11,42.89708333333334,Zuerich_Schimmelstrasse,34.15559832152328,34.15559832152328,16.232616263995624,0,low traffic,2016
2016-07-12,36.20249999999999,Zuerich_Schimmelstrasse,31.489421501977827,30.41696023562736,13.56929603784334,1,low traffic,2016
2016-07-13,37.21833333333333,Zuerich_Schimmelstrasse,29.805035049521543,28.09450339082534,11.57426724358876,2,low traffic,2016
2016-07-14,33.61583333333332,Zuerich_Schimmelstrasse,29.771663983934285,28.305275176779013,22.146279432312692,3,low traffic,2016
2016-07-15,44.9,Zuerich_Schimmelstrasse,37.086774289796175,34.926876763201896,26.324272441393134,4,low traffic,2016
2016-07-16,34.704583333333325,Zuerich_Schimmelstrasse,31.391209943346436,36.15182963338713,16.941193732370245,5,low traffic,2016
2016-07-17,31.40166666666667,Zuerich_Schimmelstrasse,29.382505567460093,40.26458452186945,18.076773640641434,6,low traffic,2016
2016-07-18,44.76666666666667,Zuerich_Schimmelstrasse,41.05013993251694,41.05013993251694,23.127157874989287,0,low traffic,2016
2016-07-19,48.07749999999999,Zuerich_Schimmelstrasse,42.93844922284981,41.47605895233404,24.628394754550023,1,low traffic,2016
2016-07-20,46.18250000000001,Zuerich_Schimmelstrasse,41.475804197497645,39.095478992986806,22.575242845750225,2,low traffic,2016
2016-07-21,36.10954545454546,Zuerich_Schimmelstrasse,42.561741194742154,40.465383364871144,34.30638762040482,3,low traffic,2016
2016-07-22,43.49583333333334,Zuerich_Schimmelstrasse,38.93449291592379,36.66698606048278,28.064381738674015,4,low traffic,2016
2016-07-23,29.379999999999995,Zuerich_Schimmelstrasse,27.371222588585415,31.522192921709678,12.311557020692792,5,low traffic,2016
2016-07-24,20.680000000000003,Zuerich_Schimmelstrasse,25.560514799795204,35.02708461046381,12.839273729235792,6,low traffic,2016
2016-07-25,36.16624999999999,Zuerich_Schimmelstrasse,36.278894851113066,36.278894851113066,18.35591279358541,0,low traffic,2016
2016-07-26,32.15083333333333,Zuerich_Schimmelstrasse,37.5715310621968,36.29192636132419,19.444262163540166,1,low traffic,2016
2016-07-27,33.48708333333333,Zuerich_Schimmelstrasse,33.20956043180377,31.303640697248827,14.783404550012246,2,low traffic,2016
2016-07-28,36.05272727272728,Zuerich_Schimmelstrasse,32.868812306318375,31.249874967227008,25.090879222760687,3,low traffic,2016
2016-07-29,30.54333333333333,Zuerich_Schimmelstrasse,37.44623088465009,35.265398956911184,26.662794635102422,4,low traffic,2016
2016-07-30,18.465,Zuerich_Schimmelstrasse,30.555373549092916,35.18923485029428,15.97859894927739,5,low traffic,2016
2016-07-31,15.060833333333333,Zuerich_Schimmelstrasse,25.005559058911754,34.26659594882141,12.078785067593394,6,low traffic,2016
2016-08-01,20.83,Zuerich_Schimmelstrasse,35.833138934611114,35.833138934611114,17.91015687708346,0,low traffic,2016
2016-08-02,27.726666666666667,Zuerich_Schimmelstrasse,30.5414481235077,29.50127277037658,12.65360857259256,1,low traffic,2016
2016-08-03,36.76416666666668,Zuerich_Schimmelstrasse,39.922484876244354,37.63130574623582,21.111069598999237,2,low traffic,2016
2016-08-04,40.90958333333333,Zuerich_Schimmelstrasse,39.99219470296956,38.0223986338733,31.86340288940698,3,low traffic,2016
2016-08-05,27.70124999999999,Zuerich_Schimmelstrasse,30.07972028328564,28.32790674100106,19.725302419192296,4,low traffic,2016
2016-08-06,26.89458333333334,Zuerich_Schimmelstrasse,29.51853745393205,33.99515784792162,14.784521946904732,5,low traffic,2016
2016-08-07,23.96708333333333,Zuerich_Schimmelstrasse,25.369323159620592,34.7650834023636,12.577272521135583,6,low traffic,2016
2016-08-08,38.84571428571429,Zuerich_Schimmelstrasse,32.32607490640473,32.32607490640473,14.403092848877073,0,low traffic,2016
2016-08-09,35.73333333333333,Zuerich_Schimmelstrasse,36.679831650911424,35.43059629422543,18.58293209644141,1,low traffic,2016
2016-08-10,27.21958333333333,Zuerich_Schimmelstrasse,30.645610555089117,28.88683768441617,12.36660153717959,2,low traffic,2016
2016-08-11,37.50333333333333,Zuerich_Schimmelstrasse,35.383724913008336,33.64091677853874,27.481921034072418,3,low traffic,2016
2016-08-12,23.785,Zuerich_Schimmelstrasse,32.85129279027926,30.93806557109048,22.335461249281717,4,low traffic,2016
2016-08-13,29.284166666666664,Zuerich_Schimmelstrasse,31.201317338776533,35.933138952096385,16.7225030510795,5,low traffic,2016
2016-08-14,34.067499999999995,Zuerich_Schimmelstrasse,27.18826382390416,37.25768533343991,15.069874452211891,6,low traffic,2016
2016-08-15,50.38541666666666,Zuerich_Schimmelstrasse,40.060213913473305,40.060213913473305,22.13723185594565,0,low traffic,2016
2016-08-16,45.44166666666666,Zuerich_Schimmelstrasse,41.26131515129513,39.85604442265808,23.00838022487406,1,low traffic,2016
2016-08-17,33.055454545454545,Zuerich_Schimmelstrasse,36.99694440854185,34.87366407752776,18.353427930291183,2,low traffic,2016
2016-08-18,45.22541666666667,Zuerich_Schimmelstrasse,31.516714989081883,29.964374544717337,23.805378800251017,3,low traffic,2016
2016-08-19,37.28791666666667,Zuerich_Schimmelstrasse,35.594999542232145,33.521981520507225,24.919377198698463,4,low traffic,2016
2016-08-20,31.585,Zuerich_Schimmelstrasse,28.39074676850166,32.69633257819218,13.48569667717529,5,low traffic,2016
2016-08-21,21.010833333333327,Zuerich_Schimmelstrasse,19.81911618077799,27.159306641753762,4.971495760525745,6,low traffic,2016
2016-08-22,44.30708333333334,Zuerich_Schimmelstrasse,35.858705158142754,35.858705158142754,17.9357231006151,0,low traffic,2016
2016-08-23,44.5825,Zuerich_Schimmelstrasse,34.33399429700789,33.164653062831015,16.316988865046994,1,low traffic,2016
2016-08-24,49.33833333333333,Zuerich_Schimmelstrasse,38.44182514538934,36.235622105533906,19.715385958297325,2,low traffic,2016
2016-08-25,49.99875,Zuerich_Schimmelstrasse,36.88276257060145,35.06612006651834,28.907124322052017,3,low traffic,2016
2016-08-26,56.43125,Zuerich_Schimmelstrasse,39.76239375073162,37.446670758956024,28.844066437147262,4,low traffic,2016
2016-08-27,50.923333333333346,Zuerich_Schimmelstrasse,34.06083300147214,39.22631316418772,20.015677263170836,5,low traffic,2016
2016-08-28,22.59666666666666,Zuerich_Schimmelstrasse,25.380139647142165,34.77990587470321,12.592094993475193,6,low traffic,2016
2016-08-29,37.6925,Zuerich_Schimmelstrasse,34.99430503964138,34.99430503964138,17.071322982113728,0,low traffic,2016
2016-08-30,36.90458333333333,Zuerich_Schimmelstrasse,29.220261017726376,28.225082426332005,11.377418228547985,1,low traffic,2016
2016-08-31,38.49904761904763,Zuerich_Schimmelstrasse,35.316804364457454,33.28994843729575,16.769712290059168,2,low traffic,2016
2016-09-01,49.96416666666667,Zuerich_Schimmelstrasse,42.66936437809618,40.56770562075448,34.40870987628816,3,low traffic,2016
